,company,line,departure_time,arrival_time,start_stop,end_stop,start_stop_lat,start_stop_lon,end_stop_lat,end_stop_lon
624,MPK Autobusy,A,20:59:00,21:01:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
625,MPK Autobusy,A,21:30:00,21:31:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
626,MPK Autobusy,A,21:31:00,21:32:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
627,MPK Autobusy,A,21:32:00,21:33:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
628,MPK Autobusy,A,21:33:00,21:35:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
629,MPK Autobusy,A,21:35:00,21:36:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
630,MPK Autobusy,A,21:36:00,21:37:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
631,MPK Autobusy,A,21:37:00,21:38:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
632,MPK Autobusy,A,21:38:00,21:39:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
633,MPK Autobusy,A,21:39:00,21:40:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
634,MPK Autobusy,A,21:40:00,21:41:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
635,MPK Autobusy,A,21:41:00,21:43:00,Solskiego,GRABISZYŃSKA (Cmentarz),51.08179036,16.96866979,51.0896217,16.97666221
636,MPK Autobusy,A,21:43:00,21:45:00,GRABISZYŃSKA (Cmentarz),FAT,51.0896217,16.97666221,51.09375561,16.98037615
637,MPK Autobusy,A,21:45:00,21:47:00,FAT,Aleja Pracy,51.09375561,16.98037615,51.09225862,16.98641641
638,MPK Autobusy,A,21:47:00,21:48:00,Aleja Pracy,Inżynierska,51.09225862,16.98641641,51.09454012,16.99196391
639,MPK Autobusy,A,21:48:00,21:50:00,Inżynierska,Krucza (Mielecka),51.09454012,16.99196391,51.09325606,17.00249247
640,MPK Autobusy,A,21:50:00,21:51:00,Krucza (Mielecka),Krucza,51.09325606,17.00249247,51.09342283,17.0083676
641,MPK Autobusy,A,21:51:00,21:53:00,Krucza,Pl. Hirszfelda,51.09342283,17.0083676,51.09382147,17.01795905
642,MPK Autobusy,A,21:53:00,21:58:00,Pl. Hirszfelda,Arkady (Capitol),51.09382147,17.01795905,51.10203906,17.02983653
643,MPK Autobusy,A,21:58:00,22:01:00,Arkady (Capitol),Dworzec Główny (Dworcowa),51.10203906,17.02983653,51.10114919,17.04001736
644,MPK Autobusy,A,22:01:00,22:03:00,Dworzec Główny (Dworcowa),skwer Krasińskiego,51.10114919,17.04001736,51.103441,17.04226
645,MPK Autobusy,A,22:03:00,22:04:00,skwer Krasińskiego,Krasińskiego,51.103441,17.04226,51.10585896,17.04334082
646,MPK Autobusy,A,22:04:00,22:07:00,Krasińskiego,Urząd Wojewódzki (Muzeum Narodowe),51.10585896,17.04334082,51.11044991,17.04858192
647,MPK Autobusy,A,22:07:00,22:08:00,Urząd Wojewódzki (Muzeum Narodowe),Katedra,51.11044991,17.04858192,51.11419938,17.05079812
648,MPK Autobusy,A,22:08:00,22:10:00,Katedra,Ogród Botaniczny,51.11419938,17.05079812,51.11715674,17.05147222
649,MPK Autobusy,A,22:10:00,22:12:00,Ogród Botaniczny,Wyszyńskiego,51.11715674,17.05147222,51.1227988,17.0528858
650,MPK Autobusy,A,22:12:00,22:13:00,Wyszyńskiego,Damrota,51.1227988,17.0528858,51.12648854,17.0548761
651,MPK Autobusy,A,22:13:00,22:16:00,Damrota,KROMERA,51.12648854,17.0548761,51.13237794,17.06301095
652,MPK Autobusy,A,22:16:00,22:18:00,KROMERA,Berenta,51.13237794,17.06301095,51.1355112,17.05758582
653,MPK Autobusy,A,22:18:00,22:20:00,Berenta,pl. Daniłowskiego,51.1355112,17.05758582,51.13881054,17.06030177
654,MPK Autobusy,A,22:20:00,22:21:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
655,MPK Autobusy,A,22:21:00,22:22:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
656,MPK Autobusy,A,22:22:00,22:24:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
657,MPK Autobusy,A,22:24:00,22:25:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
658,MPK Autobusy,A,22:34:00,22:36:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
659,MPK Autobusy,A,22:36:00,22:37:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
660,MPK Autobusy,A,22:37:00,22:40:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
661,MPK Autobusy,A,22:40:00,22:42:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
662,MPK Autobusy,A,22:42:00,22:44:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
663,MPK Autobusy,A,22:44:00,22:46:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
664,MPK Autobusy,A,22:46:00,22:47:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
665,MPK Autobusy,A,22:47:00,22:48:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
666,MPK Autobusy,A,22:48:00,22:49:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
667,MPK Autobusy,A,22:49:00,22:51:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
668,MPK Autobusy,A,22:51:00,22:52:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
669,MPK Autobusy,A,22:52:00,22:54:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
670,MPK Autobusy,A,22:54:00,22:56:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
671,MPK Autobusy,A,22:56:00,23:00:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
672,MPK Autobusy,A,23:00:00,23:01:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
673,MPK Autobusy,A,23:01:00,23:02:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
674,MPK Autobusy,A,23:02:00,23:04:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
675,MPK Autobusy,A,23:04:00,23:06:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
676,MPK Autobusy,A,23:06:00,23:08:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
677,MPK Autobusy,A,23:08:00,23:09:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
678,MPK Autobusy,A,23:09:00,23:11:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
679,MPK Autobusy,A,23:11:00,23:12:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
680,MPK Autobusy,A,23:12:00,23:13:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
681,MPK Autobusy,A,23:13:00,23:14:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
682,MPK Autobusy,A,23:14:00,23:14:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
683,MPK Autobusy,A,23:14:00,23:15:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
684,MPK Autobusy,A,23:15:00,23:16:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
685,MPK Autobusy,A,23:16:00,23:18:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
686,MPK Autobusy,A,23:18:00,23:19:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
687,MPK Autobusy,A,23:19:00,23:20:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
688,MPK Autobusy,A,23:20:00,23:22:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
689,MPK Autobusy,A,05:26:00,05:27:00,Zajezdnia Obornicka,Paprotna,51.14873744,17.02106859,51.14775215,17.02053929
690,MPK Autobusy,A,05:27:00,05:28:00,Paprotna,Obornicka (Wołowska),51.14775215,17.02053929,51.144385,17.023735
691,MPK Autobusy,A,05:28:00,05:29:00,Obornicka (Wołowska),Bezpieczna,51.144385,17.023735,51.14136001,17.02637623
692,MPK Autobusy,A,05:29:00,05:30:00,Bezpieczna,Bałtycka,51.14136001,17.02637623,51.13663187,17.0306168
693,MPK Autobusy,A,05:30:00,05:32:00,Bałtycka,Broniewskiego,51.13663187,17.0306168,51.13585101,17.03738306
694,MPK Autobusy,A,05:32:00,05:33:00,Broniewskiego,Pola,51.13585101,17.03738306,51.13674862,17.04469823
695,MPK Autobusy,A,05:33:00,05:34:00,Pola,Syrokomli,51.13674862,17.04469823,51.137303,17.048892
696,MPK Autobusy,A,05:34:00,05:35:00,Syrokomli,Kasprowicza,51.137303,17.048892,51.13786515,17.05367076
697,MPK Autobusy,A,05:35:00,05:36:00,Kasprowicza,pl. Daniłowskiego,51.13786515,17.05367076,51.13881054,17.06030177
698,MPK Autobusy,A,05:36:00,05:37:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
699,MPK Autobusy,A,05:37:00,05:38:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
700,MPK Autobusy,A,05:38:00,05:40:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
701,MPK Autobusy,A,05:40:00,05:41:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
702,MPK Autobusy,A,05:51:00,05:53:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
703,MPK Autobusy,A,05:53:00,05:54:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
704,MPK Autobusy,A,05:54:00,05:56:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
705,MPK Autobusy,A,05:56:00,05:57:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
706,MPK Autobusy,A,05:57:00,05:59:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
707,MPK Autobusy,A,05:59:00,06:01:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
708,MPK Autobusy,A,06:01:00,06:02:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
709,MPK Autobusy,A,06:02:00,06:03:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
710,MPK Autobusy,A,06:03:00,06:04:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
711,MPK Autobusy,A,06:04:00,06:06:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
712,MPK Autobusy,A,06:06:00,06:07:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
713,MPK Autobusy,A,06:07:00,06:09:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
714,MPK Autobusy,A,06:09:00,06:11:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
715,MPK Autobusy,A,06:11:00,06:15:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
716,MPK Autobusy,A,06:15:00,06:17:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
717,MPK Autobusy,A,06:17:00,06:18:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
718,MPK Autobusy,A,06:18:00,06:20:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
719,MPK Autobusy,A,06:20:00,06:21:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
720,MPK Autobusy,A,06:21:00,06:23:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
721,MPK Autobusy,A,06:23:00,06:24:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
722,MPK Autobusy,A,06:24:00,06:26:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
723,MPK Autobusy,A,06:26:00,06:28:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
724,MPK Autobusy,A,06:28:00,06:29:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
725,MPK Autobusy,A,06:29:00,06:30:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
726,MPK Autobusy,A,06:30:00,06:31:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
727,MPK Autobusy,A,06:31:00,06:32:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
728,MPK Autobusy,A,06:32:00,06:33:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
729,MPK Autobusy,A,06:33:00,06:35:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
730,MPK Autobusy,A,06:35:00,06:36:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
731,MPK Autobusy,A,06:36:00,06:37:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
732,MPK Autobusy,A,06:37:00,06:39:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
733,MPK Autobusy,A,07:08:00,07:09:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
734,MPK Autobusy,A,07:09:00,07:10:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
735,MPK Autobusy,A,07:10:00,07:11:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
736,MPK Autobusy,A,07:11:00,07:13:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
737,MPK Autobusy,A,07:13:00,07:14:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
738,MPK Autobusy,A,07:14:00,07:15:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
739,MPK Autobusy,A,07:15:00,07:16:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
740,MPK Autobusy,A,07:16:00,07:17:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
741,MPK Autobusy,A,07:17:00,07:18:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
742,MPK Autobusy,A,07:18:00,07:19:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
743,MPK Autobusy,A,07:19:00,07:21:00,Solskiego,GRABISZYŃSKA (Cmentarz),51.08179036,16.96866979,51.0896217,16.97666221
744,MPK Autobusy,A,07:21:00,07:23:00,GRABISZYŃSKA (Cmentarz),FAT,51.0896217,16.97666221,51.09375561,16.98037615
745,MPK Autobusy,A,07:23:00,07:25:00,FAT,Aleja Pracy,51.09375561,16.98037615,51.09225862,16.98641641
746,MPK Autobusy,A,07:25:00,07:26:00,Aleja Pracy,Inżynierska,51.09225862,16.98641641,51.09454012,16.99196391
747,MPK Autobusy,A,07:26:00,07:28:00,Inżynierska,Krucza (Mielecka),51.09454012,16.99196391,51.09325606,17.00249247
748,MPK Autobusy,A,07:28:00,07:29:00,Krucza (Mielecka),Krucza,51.09325606,17.00249247,51.09342283,17.0083676
749,MPK Autobusy,A,07:29:00,07:31:00,Krucza,Pl. Hirszfelda,51.09342283,17.0083676,51.09382147,17.01795905
750,MPK Autobusy,A,07:31:00,07:36:00,Pl. Hirszfelda,Arkady (Capitol),51.09382147,17.01795905,51.10203906,17.02983653
751,MPK Autobusy,A,07:36:00,07:39:00,Arkady (Capitol),Dworzec Główny (Dworcowa),51.10203906,17.02983653,51.10114919,17.04001736
752,MPK Autobusy,A,07:39:00,07:40:00,Dworzec Główny (Dworcowa),skwer Krasińskiego,51.10114919,17.04001736,51.103441,17.04226
753,MPK Autobusy,A,07:40:00,07:41:00,skwer Krasińskiego,Krasińskiego,51.103441,17.04226,51.10585896,17.04334082
754,MPK Autobusy,A,07:41:00,07:43:00,Krasińskiego,Urząd Wojewódzki (Muzeum Narodowe),51.10585896,17.04334082,51.11044991,17.04858192
755,MPK Autobusy,A,07:43:00,07:44:00,Urząd Wojewódzki (Muzeum Narodowe),Katedra,51.11044991,17.04858192,51.11419938,17.05079812
756,MPK Autobusy,A,07:44:00,07:46:00,Katedra,Ogród Botaniczny,51.11419938,17.05079812,51.11715674,17.05147222
757,MPK Autobusy,A,07:46:00,07:48:00,Ogród Botaniczny,Wyszyńskiego,51.11715674,17.05147222,51.1227988,17.0528858
758,MPK Autobusy,A,07:48:00,07:49:00,Wyszyńskiego,Damrota,51.1227988,17.0528858,51.12648854,17.0548761
759,MPK Autobusy,A,07:49:00,07:52:00,Damrota,KROMERA,51.12648854,17.0548761,51.13237794,17.06301095
760,MPK Autobusy,A,07:52:00,07:54:00,KROMERA,Berenta,51.13237794,17.06301095,51.1355112,17.05758582
761,MPK Autobusy,A,07:54:00,07:56:00,Berenta,pl. Daniłowskiego,51.1355112,17.05758582,51.13881054,17.06030177
762,MPK Autobusy,A,07:56:00,07:57:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
763,MPK Autobusy,A,07:57:00,07:58:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
764,MPK Autobusy,A,07:58:00,08:00:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
765,MPK Autobusy,A,08:00:00,08:01:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
766,MPK Autobusy,A,08:19:00,08:21:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
767,MPK Autobusy,A,08:21:00,08:22:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
768,MPK Autobusy,A,08:22:00,08:25:00,Berenta,KROMERA,51.13578,17.05758711,51.13164737,17.06263024
769,MPK Autobusy,A,08:25:00,08:27:00,KROMERA,Mosty Warszawskie,51.13164737,17.06263024,51.12800137,17.05485837
770,MPK Autobusy,A,08:27:00,08:29:00,Mosty Warszawskie,Wyszyńskiego,51.12800137,17.05485837,51.12268089,17.05257537
771,MPK Autobusy,A,08:29:00,08:31:00,Wyszyńskiego,Ogród Botaniczny,51.12268089,17.05257537,51.1161181,17.05107322
772,MPK Autobusy,A,08:31:00,08:32:00,Ogród Botaniczny,Katedra,51.1161181,17.05107322,51.1133059,17.04984723
773,MPK Autobusy,A,08:32:00,08:33:00,Katedra,Urząd Wojewódzki (Muzeum Narodowe),51.1133059,17.04984723,51.10991254,17.04769052
774,MPK Autobusy,A,08:33:00,08:34:00,Urząd Wojewódzki (Muzeum Narodowe),Poczta Główna,51.10991254,17.04769052,51.1078565,17.04563742
775,MPK Autobusy,A,08:34:00,08:36:00,Poczta Główna,skwer Krasińskiego,51.1078565,17.04563742,51.104088,17.041002
776,MPK Autobusy,A,08:36:00,08:37:00,skwer Krasińskiego,Wzgórze Partyzantów,51.104088,17.041002,51.10378692,17.03849027
777,MPK Autobusy,A,08:37:00,08:39:00,Wzgórze Partyzantów,Renoma,51.10378692,17.03849027,51.10412651,17.03231779
778,MPK Autobusy,A,08:39:00,08:41:00,Renoma,Arkady (Capitol),51.10412651,17.03231779,51.1020902,17.02946781
779,MPK Autobusy,A,08:41:00,08:45:00,Arkady (Capitol),Pl. Hirszfelda,51.1020902,17.02946781,51.09448977,17.01633481
780,MPK Autobusy,A,08:45:00,08:47:00,Pl. Hirszfelda,Krucza,51.09448977,17.01633481,51.09358878,17.00993331
781,MPK Autobusy,A,08:47:00,08:48:00,Krucza,Krucza (Mielecka),51.09358878,17.00993331,51.09341211,17.00376531
782,MPK Autobusy,A,08:48:00,08:50:00,Krucza (Mielecka),Inżynierska,51.09341211,17.00376531,51.09476882,16.9911838
783,MPK Autobusy,A,08:50:00,08:51:00,Inżynierska,Aleja Pracy,51.09476882,16.9911838,51.0918696,16.98537334
784,MPK Autobusy,A,08:51:00,08:53:00,Aleja Pracy,FAT,51.0918696,16.98537334,51.09412632,16.9783528
785,MPK Autobusy,A,08:53:00,08:54:00,FAT,GRABISZYŃSKA (Cmentarz),51.09412632,16.9783528,51.08990377,16.97664203
786,MPK Autobusy,A,08:54:00,08:56:00,GRABISZYŃSKA (Cmentarz),Solskiego,51.08990377,16.97664203,51.08120131,16.96770377
787,MPK Autobusy,A,08:56:00,08:58:00,Solskiego,Wiejska,51.08120131,16.96770377,51.07700276,16.96415159
788,MPK Autobusy,A,08:58:00,08:59:00,Wiejska,Kadłubka,51.07700276,16.96415159,51.07622344,16.96886864
789,MPK Autobusy,A,08:59:00,09:00:00,Kadłubka,Stanki,51.07622344,16.96886864,51.07616146,16.97383436
790,MPK Autobusy,A,09:00:00,09:01:00,Stanki,Bukowskiego,51.07616146,16.97383436,51.07649043,16.97759377
791,MPK Autobusy,A,09:01:00,09:02:00,Bukowskiego,RACŁAWICKA,51.07649043,16.97759377,51.07749159,16.98510343
792,MPK Autobusy,A,09:02:00,09:03:00,RACŁAWICKA,Rymarska,51.07749159,16.98510343,51.07954366,16.99284318
793,MPK Autobusy,A,09:03:00,09:05:00,Rymarska,Wawrzyniaka,51.07954366,16.99284318,51.07658637,16.9968549
794,MPK Autobusy,A,09:05:00,09:06:00,Wawrzyniaka,Chłodna,51.07658637,16.9968549,51.07498635,16.99683129
795,MPK Autobusy,A,09:06:00,09:07:00,Chłodna,Sowia,51.07498635,16.99683129,51.07374877,17.00162009
796,MPK Autobusy,A,09:07:00,09:09:00,Sowia,KRZYKI,51.07374877,17.00162009,51.07488366,17.00656861
797,MPK Autobusy,A,09:29:00,09:30:00,KRZYKI,Sowia,51.07488366,17.00656861,51.07379262,17.00184494
798,MPK Autobusy,A,09:30:00,09:31:00,Sowia,Chłodna,51.07379262,17.00184494,51.07512234,16.99667086
799,MPK Autobusy,A,09:31:00,09:32:00,Chłodna,Wawrzyniaka,51.07512234,16.99667086,51.078074,16.9982022
800,MPK Autobusy,A,09:32:00,09:34:00,Wawrzyniaka,Rymarska,51.078074,16.9982022,51.0793232,16.99125798
801,MPK Autobusy,A,09:34:00,09:35:00,Rymarska,RACŁAWICKA,51.0793232,16.99125798,51.077395,16.983938
802,MPK Autobusy,A,09:35:00,09:36:00,RACŁAWICKA,Bukowskiego,51.077395,16.983938,51.07670719,16.97736107
803,MPK Autobusy,A,09:36:00,09:37:00,Bukowskiego,Stanki,51.07670719,16.97736107,51.07632585,16.97206692
804,MPK Autobusy,A,09:37:00,09:38:00,Stanki,Kadłubka,51.07632585,16.97206692,51.07647653,16.96866058
805,MPK Autobusy,A,09:38:00,09:39:00,Kadłubka,Wiejska,51.07647653,16.96866058,51.07763602,16.96391602
806,MPK Autobusy,A,09:39:00,09:40:00,Wiejska,Solskiego,51.07763602,16.96391602,51.08179036,16.96866979
807,MPK Autobusy,A,09:40:00,09:43:00,Solskiego,GRABISZYŃSKA (Cmentarz),51.08179036,16.96866979,51.0896217,16.97666221
808,MPK Autobusy,A,09:43:00,09:45:00,GRABISZYŃSKA (Cmentarz),FAT,51.0896217,16.97666221,51.09375561,16.98037615
809,MPK Autobusy,A,09:45:00,09:47:00,FAT,Aleja Pracy,51.09375561,16.98037615,51.09225862,16.98641641
810,MPK Autobusy,A,09:47:00,09:49:00,Aleja Pracy,Inżynierska,51.09225862,16.98641641,51.09454012,16.99196391
811,MPK Autobusy,A,09:49:00,09:51:00,Inżynierska,Krucza (Mielecka),51.09454012,16.99196391,51.09325606,17.00249247
812,MPK Autobusy,A,09:51:00,09:52:00,Krucza (Mielecka),Krucza,51.09325606,17.00249247,51.09342283,17.0083676
813,MPK Autobusy,A,09:52:00,09:54:00,Krucza,Pl. Hirszfelda,51.09342283,17.0083676,51.09382147,17.01795905
814,MPK Autobusy,A,09:54:00,10:00:00,Pl. Hirszfelda,Arkady (Capitol),51.09382147,17.01795905,51.10203906,17.02983653
815,MPK Autobusy,A,10:00:00,10:03:00,Arkady (Capitol),Dworzec Główny (Dworcowa),51.10203906,17.02983653,51.10114919,17.04001736
816,MPK Autobusy,A,10:03:00,10:05:00,Dworzec Główny (Dworcowa),skwer Krasińskiego,51.10114919,17.04001736,51.103441,17.04226
817,MPK Autobusy,A,10:05:00,10:06:00,skwer Krasińskiego,Krasińskiego,51.103441,17.04226,51.10585896,17.04334082
818,MPK Autobusy,A,10:06:00,10:09:00,Krasińskiego,Urząd Wojewódzki (Muzeum Narodowe),51.10585896,17.04334082,51.11044991,17.04858192
819,MPK Autobusy,A,10:09:00,10:10:00,Urząd Wojewódzki (Muzeum Narodowe),Katedra,51.11044991,17.04858192,51.11419938,17.05079812
820,MPK Autobusy,A,10:10:00,10:12:00,Katedra,Ogród Botaniczny,51.11419938,17.05079812,51.11715674,17.05147222
821,MPK Autobusy,A,10:12:00,10:14:00,Ogród Botaniczny,Wyszyńskiego,51.11715674,17.05147222,51.1227988,17.0528858
822,MPK Autobusy,A,10:14:00,10:15:00,Wyszyńskiego,Damrota,51.1227988,17.0528858,51.12648854,17.0548761
823,MPK Autobusy,A,10:15:00,10:18:00,Damrota,KROMERA,51.12648854,17.0548761,51.13237794,17.06301095
824,MPK Autobusy,A,10:18:00,10:20:00,KROMERA,Berenta,51.13237794,17.06301095,51.1355112,17.05758582
825,MPK Autobusy,A,10:20:00,10:22:00,Berenta,pl. Daniłowskiego,51.1355112,17.05758582,51.13881054,17.06030177
826,MPK Autobusy,A,10:22:00,10:23:00,pl. Daniłowskiego,Przybyszewskiego,51.13881054,17.06030177,51.14011673,17.06296696
827,MPK Autobusy,A,10:23:00,10:24:00,Przybyszewskiego,Czajkowskiego,51.14011673,17.06296696,51.13916433,17.06510721
828,MPK Autobusy,A,10:24:00,10:26:00,Czajkowskiego,KOSZAROWA (Uniwersytet),51.13916433,17.06510721,51.14049516,17.06847989
829,MPK Autobusy,A,10:26:00,10:27:00,KOSZAROWA (Uniwersytet),KOSZAROWA (Szpital),51.14049516,17.06847989,51.14166292,17.06477615
830,MPK Autobusy,A,10:37:00,10:39:00,KOSZAROWA (Szpital),pl. Daniłowskiego,51.14166292,17.06477615,51.13845372,17.05991231
831,MPK Autobusy,A,10:39:00,10:40:00,pl. Daniłowskiego,Berenta,51.13845372,17.05991231,51.13578,17.05758711
